"word","word_count"
"upper",16
"left",95
"corner.",23
"For",74
"purposes",17
"deck",137
"construction,",4
"game",484
"rules,",9
"effects,",20
"cards",605
"card",1217
"secondary",6
"title",5
"bar.",2
"Rules",24
"text",194
"refer",76
"card’s",93
"alternate",11
"name;",1
"instances",97
"alternate",11
"rules",305
"text",194
"refer",76
"secondary",6
"title",5
"bar.",2
"The",750
"alternate",11
"effect",723
"game",484
"play.",23
"202.",2
"Mana",33
"Cost",20
"Color",8
"202.1.",1
"A",990
"card’s",93
"mana",573
"cost",386
"mana",573
"symbols",54
"top",87
"card.",105
"(See",177
"rule",1655
"107.4.)",1
"On",14
"cards,",69
"symbols",54
"printed",183
"upper",16
"corner.",23
"Some",233
"cards",605
"Future",3
"Sight",2
"set",89
"alternate",11
"frames",1
"mana",573
"symbols",54
"left",95
"illustration.",4
"202.1a",1
"The",750
"mana",573
"cost",386
"object",603
"represents",99
"player",1827
"spend",6
"mana",573
"pool",18
"cast",371
"card.",105
"Unless",7
"object’s",94
"mana",573
"cost",386
"includes",59
"Phyrexian",30
"mana",573
"symbols",54
"(see",274
"rule",1655
"107.4f),",1
"paying",97
"mana",573
"cost",386
"requires",24
"matching",4
"type",116
"colored",25
"colorless",56
"mana",573
"symbols",54
"paying",97
"generic",24
"mana",573
"cost.",86
"202.1b",1
"Some",233
"objects",142
"mana",573
"cost.",86
"This",265
"includes",59
"land",136
"cards,",69
"cards",605
"mana",573
"symbols",54
"mana",573
"cost",386
"appear,",1
"tokens",23
"(unless",11
"effect",723
"creates",66
"specifies",17
"otherwise),",1
"nontraditional",23
"Magic",89
"cards.",81
"Having",5
"mana",573
"cost",386
"represents",99
"unpayable",7
"cost",386
"(see",274
"rule",1655
"118.6).",1
"Note",18
"lands",27
"played",35
"paying",97
"costs",113
"(see",274
"rule",1655
"305,",10
"“Lands”).",1
"202.2.",2
"An",296
"object",603
"color",105
"colors",24
"mana",573
"symbols",54
"mana",573
"cost,",78
"color",105
"frame.",4
"202.2a",1
"The",750
"colors",24
"white,",13
"blue,",8
"black,",11
"red,",12
"green.",9
"The",750
"white",25
"mana",573
"symbol",117
"represented",55
"{W},",2
"blue",9
"{U},",2
"black",26
"{B},",3
"red",21
"{R},",2
"green",15
"{G}.",4
"Example:",276
"An",296
"object",603
"mana",573
"cost",386
"{2}{W}",1
"white,",13
"object",603
"mana",573
"cost",386
"{2}",5
"colorless,",1
"mana",573
"cost",386
"{2}{W}{B}",1
"white",25
"black.",1
"202.2b",1
"Objects",21
"colored",25
"mana",573
"symbols",54
"mana",573
"costs",113
"colorless.",6
"202.2c",1
"An",296
"object",603
"colored",25
"mana",573
"symbols",54
"mana",573
"cost",386
"colors",24
"mana",573
"symbols.",12
"Most",14
"multicolored",2
"cards",605
"printed",183
"gold",2
"frame,",3
"requirement",3
"card",1217
"multicolored.",2
"202.2d",1
"An",296
"object",603
"hybrid",18
"mana",573
"symbols",54
"and/or",101
"Phyrexian",30
"mana",573
"symbols",54
"mana",573
"cost",386
"colors",24
"mana",573
"symbols,",8
"addition",26
"colors",24
"object",603
"be.",1
"(Most",1
"cards",605
"hybrid",18
"mana",573
"symbols",54
"mana",573
"costs",113
"printed",183
"two-tone",1
"frame.",4
"See",1025
"rule",1655
"107.4e.)",1
"202.2e",1
"An",296
"object",603
"color",105
"indicator",9
"printed",183
"left",95
"type",116
"line.",7
"That",68
"object",603
"color",105
"denoted",5
"color",105
"indicator.",4
"(See",177
"rule",1655
"204.)",1
"202.2f",1
"Effects",63
"change",82
"object’s",94
"color,",10
"color",105
"colorless",56
"object,",31
"colored",25
"object",603
"colorless;",1
"rule",1655
"105.3.",2
"202.3.",2
"The",750
"mana",573
"object",603
"equal",84
"total",127
"amount",71
"mana",573
"mana",573
"cost,",78
"color.",15
"Example:",276
"A",990
"mana",573
"cost",386
"{3}{U}{U}",1
"translates",1
"mana",573
"5.",5
"202.3a",1
"The",750
"mana",573
"object",603
"mana",573
"cost",386
"0,",11
"object",603
"transforming",73
"double-faced",115
"permanent",687
"melded",26
"permanent.",64
"202.3b",1
"The",750
"mana",573
"transforming",73
"double-faced",115
"permanent",687
"spell’s",90
"calculated",9
"mana",573
"cost",386
"front",47
"face.",13
"If",1165
"permanent",687
"spell",781
"copy",234
"transforming",73
"double-faced",115
"card",1217
"(even",11
"card",1217
"representing",12
"copy",234
"double-faced",115
"card),",2
"mana",573
"copy",234
"0.",13
"Example:",276
"Huntmaster",1
"Fells",1
"transforming",73
"double-faced",115
"card",1217
"mana",573
"cost",386
"{2}{R}{G}.",1
"Its",30
"mana",573
"4.",5
"After",33
"transforms",9
"(Ravager",1
"Fells),",1
"mana",573
"remains",84
"4.",5
"Example:",276
"A",990
"Clone",28
"enters",185
"battlefield",383
"copy",234
"Ravager",2
"Fells.",2
"Its",30
"mana",573
"0.",13
"Example:",276
"Insectile",1
"Aberration",1
"transforming",73
"double-faced",115
"card",1217
"front",47
"mana",573
"cost",386
"{U}.",1
"It",158
"copy",234
"Ravager",2
"Fells.",2
"Its",30
"mana",573
"0.",13
"202.3c",1
"The",750
"mana",573
"melded",26
"permanent",687
"calculated",9
"combined",19
"mana",573
"cost",386
"front",47
"card",1217
"represents",99
"it.",150
"If",1165
"permanent",687
"copy",234
"melded",26
"permanent",687
"(even",11
"copy",234
"represented",55
"meld",37
"cards),",2
"mana",573
"copy",234
"0.",13
"202.3d",1
"The",750
"mana",573
"split",38
"card",1217
"stack",166
"fused",6
"split",38
"spell",781
"stack",166
"determined",41
"combined",19
"mana",573
"costs",113
"halves.",3
"Otherwise,",14
"split",38
"card",1217
"stack,",70
"mana",573
"spell",781
"determined",41
"mana",573
"cost",386
"half",26
"chosen",113
"cast.",29
"See",1025
"rule",1655
"709,",4
"“Split",6
"Cards.”",36
"202.3e",1
"When",84
"calculating",2
"mana",573
"object",603
"{X}",10
"mana",573
"cost,",78
"X",68
"treated",23
"0",32
"object",603
"stack,",70
"X",68
"treated",23
"chosen",113
"object",603
"stack.",160
"202.3f",1
"When",84
"calculating",2
"mana",573
"object",603
"hybrid",18
"mana",573
"symbol",117
"mana",573
"cost,",78
"largest",1
"component",22
"hybrid",18
"symbol.",9
"Example:",276
"The",750
"mana",573
"card",1217
"mana",573
"cost",386
"{1}{W/U}{W/U}",1
"3.",11
"Example:",276
"The",750
"mana",573
"card",1217
"mana",573
"cost",386
"{2/B}{2/B}{2/B}",1
"6.",4
"202.3g",1
"Each",149
"Phyrexian",30
"mana",573
"symbol",117
"card’s",93
"mana",573
"cost",386
"contributes",1
"1",48
"mana",573
"value.",14
"Example:",276
"The",750
"mana",573
"card",1217
"mana",573
"cost",386
"{1}{W/P}{W/P}",1
"3.",11
"202.4.",1
"Any",98
"additional",149
"cost",386
"listed",49
"object’s",94
"rules",305
"text",194
"imposed",1
"effect",723
"isn’t",128
"mana",573
"cost.",86
"(See",177
"rule",1655
"601,",19
"“Casting",19
"Spells.”)",10
"Such",41
"costs",113
"paid",48
"time",198
"spell’s",90
"costs.",19
"203.",2
"Illustration",4
"203.1.",1
"The",750
"illustration",8
"printed",183
"upper",16
"half",26
"card",1217
"effect",723
"game",484
"play.",23
"For",74
"example,",41
"creature",1050
"doesn’t",232
"flying",13
"ability",1447
"stated",32
"rules",305
"text,",21
"it’s",276
"depicted",1
"flying.",7
"204.",2
"Color",8
"Indicator",3
"204.1.",1
"The",750
"color",105
"indicator",9
"printed",183
"left",95
"type",116
"line",16
"directly",20
"illustration.",4
"It",158
"consists",16
"circular",2
"symbol",117
"filled",1
"colors.",9
"A",990
"color",105
"indicator",9
"found",45
"nonland",10
"cards",605
"mana",573
"cost.",86
"204.2.",1
"An",296
"object",603
"color",105
"indicator",9
"color",105
"denoted",5
"color",105
"indicator.",4
"205.",2
"Type",13
"Line",3
"205.1.",1
"The",750
"type",116
"line",16
"printed",183
"directly",20
"illustration.",4
"It",158
"card’s",93
"card",1217
"type(s).",1
"It",158
"card’s",93
"subtype(s)",3
"supertype(s),",1
"applicable.",2
"205.1a",1
"Some",233
"effects",372
"set",89
"object’s",94
"card",1217
"type.",47
"In",212
"cases,",22
"card",1217
"type(s)",1
"replaces",13
"existing",6
"card",1217
"types.",55
"However,",40
"object",603
"instant",60
"sorcery",58
"card",1217
"type",116
"retains",16
"type.",47
"Counters,",1
"stickers,",4
"effects,",20
"damage",446
"marked",30
"object",603
"remain",32
"it,",79
"meaningless",1
"card",1217
"type.",47
"Similarly,",20
"effect",723
"sets",30
"object’s",94
"subtypes,",12
"subtype(s)",3
"replaces",13
"existing",6
"subtypes",43
"set",89
"(creature",1
"types,",21
"land",136
"types,",21
"artifact",92
"types,",21
"enchantment",55
"types,",21
"planeswalker",89
"types,",21
"spell",781
"types).",1
"If",1165
"object’s",94
"card",1217
"type",116
"removed,",3
"subtypes",43
"correlated",8
"card",1217
"type",116
"remain",32
"subtypes",43
"card",1217
"type",116
"object",603
"has;",1
"otherwise,",4
"removed",77
"entire",14
"time",198
"object’s",94
"card",1217
"type",116
"removed.",2
"Removing",3
"object’s",94
"subtype",44
"doesn’t",232
"affect",80
"card",1217
"types",41
"all.",8
"205.1b",1
"Some",233
"effects",372
"change",82
"object’s",94
"card",1217
"type,",27
"supertype,",12
"subtype",44
"object",603
"retains",16
"prior",9
"card",1217
"type,",27
"supertype,",12
"subtype.",23
"In",212
"cases,",22
"object’s",94
"prior",9
"card",1217
"types,",21
"supertypes,",3
"subtypes",43
"retained.",1
"This",265
"rule",1655
"applies",50
"effects",372
"phrase",15
"“in",8
"addition",26
"types”",1
"“still",1
"[type,",1
"supertype,",12
"subtype].”",1
"Some",233
"effects",372
"object",603
"“artifact",3
"creature”;",2
"effects",372
"object",603
"retain",6
"prior",9
"card",1217
"types",41
"subtypes.",18
"Some",233
"effects",372
"object",603
"“[creature",1
"type",116
"types]",1
"artifact",92
"creature”;",2
"effects",372
"object",603
"retain",6
"prior",9
"card",1217
"types",41
"subtypes",43
"creature",1050
"types,",21
"replace",25
"existing",6
"creature",1050
"types.",55
"Example:",276
"An",296
"ability",1447
"reads,",57
"“All",10
"lands",27
"1/1",20
"creatures",224
"lands.”",2
"The",750
"affected",43
"lands",27
"card",1217
"types:",2
"creature",1050
"land.",14
"If",1165
"lands",27
"artifacts",15
"ability’s",50
"effect",723
"applied",64
"them,",11
"lands",27
"“artifact",3
"land",136
"creatures,”",2
"“creatures,”",1
"“land",1
"creatures.”",7
"The",750
"effect",723
"retain",6
"artifact",92
"land",136
"card",1217
"types.",55
"In",212
"addition,",5
"land",136
"affected",43
"ability",1447
"retains",16
"land",136
"types",41
"supertypes",7
"ability",1447
"effect.",67
"Example:",276
"An",296
"ability",1447
"reads,",57
"“All",10
"artifacts",15
"1/1",20
"artifact",92
"creatures.”",7
"If",1165
"permanent",687
"artifact",92
"enchantment,",11
"artifact",92
"enchantment",55
"creature.",103
"205.2.",1
"Card",18
"Types",3
"205.2a",1
"The",750
"card",1217
"types",41
"artifact,",12
"battle,",19
"conspiracy,",3
"creature,",87
"dungeon,",2
"enchantment,",11
"instant,",3
"land,",12
"phenomenon,",3
"plane,",3
"planeswalker,",34
"scheme,",4
"sorcery,",4
"tribal,",2
"vanguard.",2
"See",1025
"section",23
"3,",7
"“Card",4
"Types.”",4
"205.2b",1
"Some",233
"objects",142
"card",1217
"type",116
"(for",18
"example,",41
"artifact",92
"creature).",7
"Such",41
"objects",142
"satisfy",1
"criteria",9
"effect",723
"applies",50
"card",1217
"types.",55
"205.2c",1
"Tokens",6
"card",1217
"types",41
"aren’t",47
"cards.",81
"The",750
"true",29
"copies",19
"spells",135
"copies",19
"cards.",81
"205.3.",1
"Subtypes",4
"205.3a",1
"A",990
"card",1217
"subtypes",43
"printed",183
"type",116
"line.",7
"205.3b",1
"Subtypes",4
"card",1217
"type",116
"creature",1050
"plane",54
"single",64
"words",24
"listed",49
"dash.",5
"Each",149
"word",88
"dash",15
"separate",27
"subtype.",23
"Subtypes",4
"creature",1050
"cards",605
"words",24
"listed",49
"dash.",5
"Each",149
"word",88
"two-word",1
"phrase,",2
"listed",49
"rule",1655
"205.3m,",1
"separate",27
"subtype.",23
"Objects",21
"planes",2
"multiple",187
"subtypes.",18
"Subtypes",4
"planes",2
"listed",49
"dash,",2
"multiple",187
"words;",1
"words",24
"dash",15
"are,",4
"collectively,",2
"single",64
"subtype.",23
"Example:",276
"“Basic",2
"Land",9
"—",30
"Mountain”",2
"means",272
"card",1217
"land",136
"subtype",44
"Mountain.",3
"“Creature",6
"—",30
"Goblin",8
"Wizard”",3
"means",272
"card",1217
"creature",1050
"subtypes",43
"Goblin",8
"Wizard.",3
"“Artifact",3
"—",30
"Equipment”",1
"means",272
"card",1217
"artifact",92
"subtype",44
"Equipment.",2
"205.3c",1
"If",1165
"card",1217
"multiple",187
"card",1217
"types",41
"subtypes,",12
"subtype",44
"correlated",8
"card",1217
"type.",47
"Example:",276
"Dryad",3
"Arbor’s",1
"type",116
"line",16
"“Land",1
"Creature",13
"—",30
"Forest",4
"Dryad.”",1
"Forest",4
"land",136
"type,",27
"Dryad",3
"creature",1050
"type.",47
"205.3d",1
"An",296
"object",603
"can’t",337
"gain",52
"subtype",44
"doesn’t",232
"correspond",2
"object’s",94
"types.",55
"205.3e",1
"If",1165
"effect",723
"instructs",54
"player",1827
"choose",191
"subtype,",14
"player",1827
"choose",191
"one,",4
"one,",4
"existing",6
"subtype,",14
"subtype",44
"card",1217
"type.",47
"For",74
"example,",41
"player",1827
"can’t",337
"choose",191
"land",136
"type",116
"instruction",23
"requires",24
"choosing",20
"creature",1050
"type.",47
"Example:",276
"When",84
"choosing",20
"creature",1050
"type,",27
"“Merfolk”",1
"“Wizard”",1
"acceptable,",1
"“Merfolk",1
"Wizard”",3
"not.",8
"Words",2
"“artifact,”",1
"“opponent,”",1
"“Swamp,”",1
"“truck”",1
"can’t",337
"chosen",113
"aren’t",47
"creature",1050
"types.",55
"205.3f",1
"Many",8
"cards",605
"printed",183
"subtypes",43
"obsolete.",1
"Many",8
"cards",605
"retroactively",1
"received",54
"subtypes.",18
"Use",2
"Oracle",63
"card",1217
"reference",41
"determine",65
"card’s",93
"subtypes",43
"are.",5
"(See",177
"rule",1655
"108.1.)",4
"205.3g",3
"Artifacts",5
"unique",7
"set",89
"subtypes;",10
"subtypes",43
"called",47
"artifact",92
"types.",55
"The",750
"artifact",92
"types",41
"Attraction",32
"(see",274
"rule",1655
"717),",1
"Blood,",1
"Bobblehead,",1
"Clue,",1
"Contraption,",1
"Equipment",48
"(see",274
"rule",1655
"301.5),",2
"Food,",1
"Fortification",29
"(see",274
"rule",1655
"301.6),",1
"Gold,",1
"Incubator,",1
"Junk,",1
"Map,",1
"Powerstone,",1
"Treasure,",1
"Vehicle",10
"(see",274
"rule",1655
"301.7).",1
"205.3h",3
"Enchantments",4
"unique",7
"set",89
"subtypes;",10
"subtypes",43
"called",47
"enchantment",55
"types.",55
"The",750
"enchantment",55
"types",41
"Aura",105
"(see",274
"rule",1655
"303.4),",1
"Background,",2
"Cartouche,",1
"Case",17
"(see",274
"rule",1655
"719),",1
"Class",20
"(see",274
"rule",1655
"716),",1
"Curse,",1
"Role",20
"(see",274
"rule",1655
"303.7),",1
"Rune,",1
"Saga",23
"(see",274
"rule",1655
"714),",1
"Shard,",1
"Shrine.",1
"205.3i",3
"Lands",4
"unique",7
"set",89
"subtypes;",10
"subtypes",43
"called",47
"land",136
"types.",55
"The",750
"land",136
"types",41
"Cave,",1
"Desert,",2
"Forest,",5
"Gate,",2
"Island,",8
"Lair,",1
"Locus,",1
"Mine,",3
"Mountain,",7
"Plains,",8
"Power-Plant,",1
"Sphere,",1
"Swamp,",5
"Tower,",3
"Urza’s.",1
"Of",1
"list,",1
"Forest,",5
"Island,",8
"Mountain,",7
"Plains,",8
"Swamp",2
"basic",34
"land",136
"types.",55
"See",1025
"rule",1655
"305.6.",7
"205.3j",3
"Planeswalkers",6
"unique",7
"set",89
"subtypes;",10
"subtypes",43
"called",47
"planeswalker",89
"types.",55
"The",750
"planeswalker",89
"types",41
"Ajani,",1
"Aminatou,",1
"Angrath,",1
"Arlinn,",1
"Ashiok,",3
"Bahamut,",1
"Basri,",1
"Bolas,",2
"Calix,",1
"Chandra,",1
"Comet,",1
"Dack,",1
"Dakkon,",1
"Daretti,",1
"Davriel,",1
"Dihada,",1
"Domri,",1
"Dovin,",1
"Ellywick,",1
"Elminster,",1
"Elspeth,",1
"Estrid,",1
"Freyalise,",1
"Garruk,",1
"Gideon,",1
"Grist,",1
"Guff,",1
"Huatli,",1
"Jace,",1
"Jared,",1
"Jaya,",1
"Jeska,",1
"Kaito,",1
"Karn,",1
"Kasmina,",1
"Kaya,",1
"Kiora,",1
"Koth,",1
"Liliana,",1
"Lolth,",1
"Lukka,",1
"Minsc,",3
"Mordenkainen,",1
"Nahiri,",1
"Narset,",1
"Niko,",1
"Nissa,",1
"Nixilis,",1
"Oko,",1
"Ral,",1
"Rowan,",1
"Saheeli,",1
"Samut,",1
"Sarkhan,",1
"Serra,",1
"Sivitri,",1
"Sorin,",1
"Szat,",1
"Tamiyo,",1
"Tasha,",1
"Teferi,",1
"Teyo,",1
"Tezzeret,",1
"Tibalt,",1
"Tyvar,",1
"Ugin,",1
"Urza,",3
"Venser,",1
"Vivien,",1
"Vraska,",1
"Vronos,",1
"Will,",1
"Windgrace,",1
"Wrenn,",1
"Xenagos,",1
"Yanggu,",1
"Yanling,",1
"Zariel.",1
"205.3k",4
"Instants",5
"sorceries",2
"share",7
"lists",7
"subtypes;",10
"subtypes",43
"called",47
"spell",781
"types.",55
"The",750
"spell",781
"types",41
"Adventure,",5
"Arcane,",1
"Lesson,",1
"Trap.",1
"205.3m",4
"Creatures",14
"tribals",1
"share",7
"lists",7
"subtypes;",10
"subtypes",43
"called",47
"creature",1050
"types.",55
"The",750
"creature",1050
"types",41
"Advisor,",1
"Aetherborn,",1
"Alien,",1
"Ally,",1
"Angel,",3
"Antelope,",1
"Ape,",3
"Archer,",1
"Archon,",1
"Army,",1
"Artificer,",1
"Assassin,",1
"Assembly-Worker,",1
"Astartes,",2
"Atog,",2
"Aurochs,",1
"Avatar,",1
"Azra,",1
"Badger,",1
"Balloon,",1
"Barbarian,",1
"Bard,",1
"Basilisk,",1
"Bat,",1
"Bear,",3
"Beast,",2
"Beeble,",1
"Beholder,",1
"Berserker,",1
"Bird,",2
"Blinkmoth,",1
"Boar,",1
"Bringer,",1
"Brushwagg,",1
"Camarid,",1
"Camel,",2
"Capybara,",1
"Caribou,",1
"Carrier,",1
"Cat,",1
"Centaur,",1
"Cephalid,",1
"Child,",1
"Chimera,",1
"Citizen,",1
"Cleric,",2
"Clown,",1
"Cockatrice,",1
"Construct,",1
"Coward,",1
"Crab,",1
"Crocodile,",1
"C’tan,",2
"Custodes,",2
"Cyberman,",1
"Cyclops,",1
"Dalek,",1
"Dauthi,",1
"Demigod,",1
"Demon,",3
"Deserter,",1
"Detective,",1
"Devil,",1
"Dinosaur,",1
"Djinn,",5
"Doctor,",1
"Dog,",1
"Dragon,",1
"Drake,",1
"Dreadnought,",1
"Drone,",1
"Druid,",2
"Dryad,",1
"Dwarf,",1
"Efreet,",4
"Egg,",2
"Elder,",2
"Eldrazi,",1
"Elemental,",2
"Elephant,",2
"Elf,",1
"Elk,",1
"Employee,",1
"Eye,",2
"Faerie,",1
"Ferret,",1
"Fish,",1
"Flagbearer,",1
"Fox,",1
"Fractal,",1
"Frog,",1
"Fungus,",1
"Gamer,",1
"Gargoyle,",1
"Germ,",1
"Giant,",3
"Gith,",1
"Gnoll,",1
"Gnome,",1
"Goat,",1
"Goblin,",1
"God,",1
"Golem,",2
"Gorgon,",1
"Graveborn,",1
"Gremlin,",1
"Griffin,",2
"Guest,",1
"Hag,",1
"Halfling,",1
"Hamster,",2
"Harpy,",1
"Hellion,",1
"Hippo,",1
"Hippogriff,",1
"Homarid,",1
"Homunculus,",1
"Horror,",1
"Horse,",2
"Human,",1
"Hydra,",1
"Hyena,",1
"Illusion,",1
"Imp,",1
"Incarnation,",1
"Inkling,",1
"Inquisitor,",1
"Insect,",1
"Jackal,",2
